img_path,mountain,sky,water
39946815631_4e95d75a28_b.jpg,True,False,True
39946820651_c20b9ba99f_b.jpg,True,False,True
39946825641_c3f6dcde6c_b.jpg,True,True,False
39947568671_0afb999e7d_b.jpg,True,False,True
39947570051_1264f8ed97_b.jpg,True,False,True
39947571501_a8c0cfbfe3_b.jpg,True,False,True
39947573541_30bf10e8dc_b.jpg,True,True,True
39947575341_e09c09c1f7_b.jpg,True,True,True
39947577331_827c6d773b_b.jpg,True,True,True
39947578271_2504235e33_b.jpg,True,True,True
39947579121_ff8c714204_b.jpg,True,False,True
39947580121_afbd56cec0_b.jpg,True,False,True
39947584551_0887312cd2_b.jpg,True,False,True
39948880881_dc36376203_b.jpg,True,False,True
39993872755_4811e665bc_b.jpg,True,True,True
40042027281_9a84e78d84_b.jpg,True,False,False
40079375094_7fa9ef830d_b.jpg,False,True,True
40101959632_1443569582_b.jpg,False,True,False
40114586134_05e40c134f_b.jpg,False,True,False
40179046830_22fa1d8447_b.jpg,False,True,True
40179441960_34207dbe73_b.jpg,False,True,True
40179729114_e6bed196c3_b.jpg,True,True,True
40179732594_a7e4bf4da3_b.jpg,True,True,True
40179736374_fb96d463bd_b.jpg,False,True,True
40179867284_c5be1a8c82_b.jpg,False,True,True
40179872234_87a74844a4_b.jpg,False,True,True
40179874784_1354c45cef_b.jpg,False,True,True
40203355080_d3af6d7c86_b.jpg,False,True,True
40205641621_093918b8ca_b.jpg,True,True,True
40253941625_a074d83156_b.jpg,False,True,True
40296319694_06b4103965_b.jpg,False,True,True
40340724385_d00c5b0fa5_b.jpg,False,True,True
40344870050_9828da269b_b.jpg,True,False,True
40359460763_216a97828b_b.jpg,True,True,True
40359460983_3e512cefe0_b.jpg,False,True,False
40359461133_9c81619fdf_b.jpg,False,True,True
40359461253_2971d838f5_b.jpg,False,True,True
40359461793_1cf41f5a32_b.jpg,True,True,True
40402477133_a4ef279014_b.jpg,False,False,True
40460779914_0f8e371f30_b.jpg,True,True,False
40483252832_045e58a269_b.jpg,False,True,True
40484766291_2f90861794_b.jpg,False,True,True
40575757471_63ee29f968_b.jpg,True,True,True
40606099753_f978c3332a_b.jpg,False,True,True
40610295903_bccba842a5_b.jpg,False,True,True
40621223142_2f6fb8596a_b.jpg,False,True,True
40630865553_e6466b1ae0_b.jpg,False,True,True
40632196493_c97ffedc9c_b.jpg,True,True,False
40636345443_2c9f24bae8_b.jpg,False,True,True
40637508953_db8b6e2dab_b.jpg,True,False,True
40676838283_c05331e3b3_b.jpg,False,True,True
40690095643_5f5561c11b_b.jpg,False,True,True
40778482761_44235b7eeb_b.jpg,False,True,True
40805873580_4b6801a94b_b.jpg,True,True,True
40805875020_524f1ec3d5_b.jpg,False,True,True
40845739382_56d5457ca2_b.jpg,True,True,False
40845748212_69eb3059d3_b.jpg,True,True,True
40858327073_0129aa5ed0_b.jpg,False,True,True
40887464201_a5918bb472_b.jpg,True,True,False
40887483501_7e53935494_b.jpg,True,True,False
40904167193_4743b9d64b_b.jpg,False,True,True
40909465132_31f742de15_b.jpg,True,True,False
40909507152_363574db32_b.jpg,True,True,False
40910801111_e4b7dfa1d3_b.jpg,True,True,False
40996511291_65a34376dc_b.jpg,True,True,False
41032751505_a2bbee90a8_b.jpg,True,True,True
41085749785_f81428b65d_b.jpg,False,True,True
41085834555_5f329ba774_b.jpg,False,True,True
41085843855_bf22175970_b.jpg,False,True,True
41092373740_acafe09ce2_b.jpg,True,True,True
41139023344_fce0282236_b.jpg,True,True,False
41150891700_56124b225a_b.jpg,True,True,False
41183618285_4b08c45688_b.jpg,True,True,True
41183623145_d0d4a24dbb_b.jpg,True,True,False
41239814990_176a49fa24_b.jpg,False,True,True
41241111564_8a4bc26cfc_b.jpg,False,True,True
41251288181_cbc8e496fe_b.jpg,False,True,True
41267124344_01b63c4be2_b.jpg,False,True,True
41267149364_dc6fb2b3fc_b.jpg,True,True,True
41355107715_541a796187_b.jpg,True,True,False
41368423500_e27a26576a_b.jpg,True,True,True
41431098524_1f8218b45d_b.jpg,True,True,False
41447436025_bdc0836292_b.jpg,False,True,True
41447492785_9ea2cc8b44_b.jpg,False,True,True
41516480271_7c71b5f3d4_b.jpg,True,False,True
41540545002_2a207f4d8e_b.jpg,False,True,False
41570374732_86745df4aa_b.jpg,False,True,True
41580653532_462b62ba5c_b.jpg,True,False,False
41618583470_15ddc265b1_b.jpg,False,True,True
41631210941_01fd789834_b.jpg,True,True,False
41664231345_55641a2020_b.jpg,False,True,True
41831990900_79bedf44f4_b.jpg,True,False,True
41831993850_8ccffc41f5_b.jpg,True,True,True
41920956212_c31b2f60b6_b.jpg,False,True,True
41932369721_0d294714a0_b.jpg,True,True,True
41932391541_fe646469e8_b.jpg,True,False,True
41932923495_de1f473288_b.jpg,False,True,True
41941081812_838d3d8c79_b.jpg,True,True,True
41941134742_dd7ab674d2_b.jpg,False,True,True
41976797772_f7007343f4_b.jpg,True,True,True
41985919191_0fff557d00_b.jpg,False,True,True
41985951811_6a03358c0d_b.jpg,True,True,True
42110743460_13b1c23beb_b.jpg,True,True,False
42209950282_65608c37bb_b.jpg,False,True,True
42212324950_7ea86f0917_b.jpg,True,True,True
42309359655_907e3b931b_b.jpg,True,False,False
42331878494_d6218bbc4b_b.jpg,True,True,False
42349722411_fd8e654a91_b.jpg,False,True,True
42349902151_de8c927959_b.jpg,False,True,True
42354577182_4f5c92bfbb_b.jpg,False,True,True
42426126035_810f5d0c94_b.jpg,True,False,True
42454705232_be8f7cd5f2_b.jpg,False,True,True
42454707032_6295cfd254_b.jpg,False,True,True
42460643480_3a12d97b3b_b.jpg,True,True,False
42478072060_2374b4695d_b.jpg,True,True,False
42528860850_5f67de9dab_b.jpg,True,True,True
42528987240_4ee4212836_b.jpg,True,True,True
42568654772_b57dc18b86_b.jpg,True,True,False
42648229350_3b888bb778_b.jpg,False,True,True
42648560545_1f66f3f996_b.jpg,True,False,True
42673501351_13b9aa4fb6_b.jpg,False,True,True
42688803485_b52d6d66de_b.jpg,True,True,False
42697379050_e3bc9d3b9a_b.jpg,True,False,True
42783333422_b0e71b6acf_b.jpg,False,True,True
42791978380_423b792c09_b.jpg,False,True,True
42798771094_452f9fe7fa_b.jpg,True,False,False
42923407354_30f49dfe64_b.jpg,True,False,False
42928777691_3aba96ccb4_b.jpg,False,True,True
43033161294_81e4c522fb_b.jpg,True,True,False
43035793340_61efaa5984_b.jpg,True,False,False
43123901675_439bd6cd34_b.jpg,True,True,False
43150195114_e5ef1c41d8_b.jpg,False,False,True
43178534075_18f5294d4d_b.jpg,False,True,True
43178540974_862158e630_b.jpg,True,True,True
43208084694_a3f97c5a9d_b.jpg,True,True,False
43211756260_ae9c0c88e8_b.jpg,True,True,True
43232365765_3a9b3e476b_b.jpg,True,True,True
43282668490_9bd98113a7_b.jpg,False,True,True
43295601355_365677979f_b.jpg,False,True,True
43297799625_7cc195f6cf_b.jpg,True,True,False
43317623420_4b9641860e_b.jpg,True,True,False
43325711282_a41131ca4e_b.jpg,False,True,True
43362611975_c7e4eafb9d_b.jpg,True,True,False
43362630895_42c4bd808a_b.jpg,True,True,False
43419829684_bac4cd1e11_b.jpg,False,True,True
43431471615_ffe6935c31_b.jpg,True,False,True
43431512835_7a6aa629f3_b.jpg,True,False,True
43432202450_043f0be32f_b.jpg,True,True,True
43488853391_2597000bcf_b.jpg,False,True,True
43491831431_2c3e183a3a_b.jpg,True,True,False
43544742225_36253a4514_b.jpg,True,False,False
43550808524_11f13575a5_b.jpg,True,True,False
43567145685_9aa61cb62c_b.jpg,False,True,True
43573549815_84304c344a_b.jpg,True,False,True
43591601164_1ee219f5b7_b.jpg,False,True,True
43592907662_9bcfdb7fd7_b.jpg,True,False,False
43592913702_68e9830912_b.jpg,True,False,False
43620005604_0ee2c1c744_b.jpg,False,True,True
43639250111_b95c451f96_b.jpg,True,False,False
43639276551_92b2c5eaee_b.jpg,True,True,False
43645993662_58f9b3215a_b.jpg,True,False,True
43688579965_69b5f57d96_b.jpg,False,True,True
43723813742_e58d221669_b.jpg,True,False,True
43732429190_b53f063ae3_b.jpg,False,True,True
43747862130_6cdfaedef8_b.jpg,False,True,True
43758789224_9b7a6ab556_b.jpg,False,True,True
43772007781_01fa422968_b.jpg,True,True,True
43780257894_4e0850e6ff_b.jpg,True,True,True
43780844574_8c0730265c_b.jpg,False,True,True
43845569382_5b80da9e9b_b.jpg,False,True,True
43855893791_291b9f713e_b.jpg,False,True,True
43890880254_1ff4f9c21f_b.jpg,True,False,True
43902947212_091f7d9e7e_b.jpg,True,False,True
43926300061_50a17712da_b.jpg,True,True,False
43930412181_282ff7b680_b.jpg,False,True,True
44072055180_8617360f22_b.jpg,True,True,False
44122335292_0684a68017_b.jpg,True,True,False
44133964734_9a7422b61b_b.jpg,True,True,False
44133973944_6a3d0f96ed_b.jpg,True,True,False
44143684570_905aa720a7_b.jpg,True,True,False
44280462442_6623c8625b_b.jpg,True,False,False
44286651792_d00359e398_b.jpg,True,True,False
44288153272_1d2f38e6b2_b.jpg,True,True,True
44288432172_125fc8dcfb_b.jpg,True,False,True
44288490322_62956d771d_b.jpg,True,True,True
44326374754_9a88831182_b.jpg,True,True,False
44336436501_17657f4367_b.jpg,True,False,True
44368128461_f057ed449f_b.jpg,True,False,True
44393557290_9f8b0a7bce_b.jpg,True,True,True
44427194632_2bd0a3813f_b.jpg,False,True,True
44427250452_f6a88e6dd1_b.jpg,False,True,True
44427894932_d9efebe4ba_b.jpg,False,True,True
44428007202_6e5800338e_b.jpg,False,True,True
44635869445_2fddb08c03_b.jpg,False,False,True
44649675794_0ef994eb46_b.jpg,True,True,True
44735692144_bea9f59c0e_b.jpg,True,True,False
44757414361_7221816b7b_b.jpg,False,True,False
44793708684_a6b5f630b6_b.jpg,True,True,False
44794556832_2180ab94f8_b.jpg,True,True,False
44800226082_cff2f2e6af_b.jpg,True,False,False
44908162754_abb54fd0d7_b.jpg,False,False,True
44928579162_29fb1f4251_b.jpg,False,True,True
44972738344_672235ee45_b.jpg,False,True,True
44989333581_4aff216a39_b.jpg,False,True,True
45019449564_88b7bdd4c1_b.jpg,True,True,True
45198345292_fc45566355_b.jpg,False,True,True
45297792445_3f47f8e507_b.jpg,True,True,True
45448960952_0b3b1576df_b.jpg,False,True,True
45580775955_a9837f1633_b.jpg,False,True,True
45680437395_0bdec2a801_b.jpg,False,True,True
45689674762_b98a422f8a_b.jpg,True,True,True
45715451074_1d66434684_b.jpg,False,True,True
45737210105_01c5084b95_b.jpg,False,True,True
45814674881_da07e51db5_b.jpg,True,False,True
45850891671_4e20fc3488_b.jpg,False,True,True
45908855625_eda7a8f4f9_b.jpg,False,True,True
45935154835_f708c51339_b.jpg,True,True,False
45935190865_352ddfb7fa_b.jpg,True,False,False
45935228525_d3c1c2bca2_b.jpg,True,True,False
45954591314_57649016cd_b.jpg,True,True,True
46008030355_27666d7383_b.jpg,False,True,True
46009226051_dbc1e16290_b.jpg,True,True,False
46056796274_c7d36e15cb_b.jpg,False,True,False
46056796324_929cecd85f_b.jpg,False,True,False
46124733394_222ec05484_b.jpg,True,True,False
46127696334_7e8c9b3f9a_b.jpg,False,True,True
46210641531_65d0fa8fbb_b.jpg,True,True,True
46210642831_8fb260262d_b.jpg,True,False,True
46227406894_6408420d14_b.jpg,False,True,True
46237032955_77a944aec2_b.jpg,False,True,True
46305201942_93b9e3f952_b.jpg,False,True,True
46340365444_81dced97d2_b.jpg,True,False,False
46361717114_3e8e811a2c_b.jpg,False,True,True
46406789202_14a22e9fdc_b.jpg,True,True,True
46409572335_d4658840c6_b.jpg,True,True,False
46409572795_525f19d4dd_b.jpg,True,True,True
46409573145_d1d319d808_b.jpg,True,True,True
46409764715_570e614caa_b.jpg,False,True,False
46415175825_6c120cd823_b.jpg,True,False,True
46415177085_6dcf942de4_b.jpg,True,True,True
46415180045_0fdae1c653_b.jpg,False,True,True
46415742195_e871aa73a7_b.jpg,True,False,False
46430905391_2fb665a426_b.jpg,True,True,False
46433175121_b7018c3fd2_b.jpg,True,True,False
46436303845_34540f8be8_b.jpg,False,True,True
46451958025_76d42cbaa0_b.jpg,False,True,True
46491675412_3177c211bd_b.jpg,False,True,True
46492535552_880fa73c50_b.jpg,False,True,True
46508741612_9131e5a62b_b.jpg,True,True,True
46524484014_b304e494c3_b.jpg,False,True,True
46563999962_1a96c6025c_b.jpg,False,True,True
46575690095_8e76d04c99_b.jpg,True,True,True
46576891315_a2a0cbf18c_b.jpg,False,True,True
46606891714_697bd4f8c0_b.jpg,False,True,True
46628018862_4231d839e6_b.jpg,False,True,True
46644734104_428eb1832a_b.jpg,False,True,True
46654798595_19f67fd7e8_b.jpg,True,True,False
46673476885_7fa8c25dae_b.jpg,True,True,True
46673482635_904822c137_b.jpg,False,True,True
46673482685_60e022c4b4_b.jpg,True,True,False
46679160021_2168fa36d7_b.jpg,True,True,True
46686295125_cb25a17fa5_b.jpg,False,True,True
46688223715_b442b32e3b_b.jpg,True,True,True
46724490451_374ac3136b_b.jpg,False,True,True
46729649924_e6abb0d095_b.jpg,True,False,True
46781796841_1920b14d71_b.jpg,False,True,True
46786068534_acd392defb_b.jpg,True,True,False
46797635442_d0213eeb07_b.jpg,True,True,False
46797701272_a7f2ee31f3_b.jpg,True,False,False
46797708812_5260193193_b.jpg,True,True,False
46799125951_5f0e7f56a4_b.jpg,False,True,True
46821925422_f1febe9600_b.jpg,False,True,False
46849827431_091785f0c4_b.jpg,True,True,False
46853986051_a023bc30f6_b.jpg,False,True,True
46867733245_4739e4ef5b_b.jpg,False,True,True
46872978354_bf4ff1a993_b.jpg,False,True,True
46877793944_cdcd7d7202_b.jpg,False,True,False
46879765375_bdfb044c3f_b.jpg,True,True,False
46894543852_6a201a979f_b.jpg,False,True,True
46916689791_cd06a091bf_b.jpg,True,True,True
46963100095_bc876dc498_b.jpg,False,True,True
46971019541_48daa606e1_b.jpg,True,True,True
47006901264_ef049503f3_b.jpg,True,True,False
47050700652_261d3aba14_b.jpg,False,True,True
47055782482_c4ff8c42f8_b.jpg,False,True,True
47085175001_7143c6b521_b.jpg,False,True,False
47103562361_2448d87619_b.jpg,True,True,True
47126348131_1be310a436_b.jpg,True,True,False
47150638491_5fb0dedd0d_b.jpg,False,False,True
47194286532_7e3169a8f4_b.jpg,True,True,True
47271890442_39b27e94d1_b.jpg,False,True,True
47271956522_89fd52405e_b.jpg,False,True,True
47271957532_af3ffc83f5_b.jpg,False,True,True
47271958022_c088fc303d_b.jpg,False,True,True
47271960042_c933b19171_b.jpg,True,True,True
47271960652_49a540e005_b.jpg,False,True,True
47271961182_b5d8689bee_b.jpg,True,True,True
47272163512_6a8c35ea01_b.jpg,False,True,False
47272164392_35b8caf4ee_b.jpg,False,True,True
47272166612_f2b52a050f_b.jpg,False,True,False
47277473562_2f5b65a86d_b.jpg,False,True,True
47298529582_b02121a7a0_b.jpg,False,True,True
47324745211_6701daf2e6_b.jpg,False,True,False
47330045231_260ee4c575_b.jpg,False,True,True
47330046861_8c0e5ac471_b.jpg,False,True,True
47349244221_28548e6ca7_b.jpg,False,True,True
47349396152_069ecc17ae_b.jpg,False,True,True
47352885382_5df6b1f9f0_b.jpg,False,True,True
47354377411_9158ef66a2_b.jpg,False,True,True
47402763481_1dddcb1f55_b.jpg,True,True,False
47429663942_45cb18f653_b.jpg,False,False,True
47436202521_35e92b84de_b.jpg,True,True,True
47456148522_481b999288_b.jpg,False,True,True
47506372972_4e5bd88034_b.jpg,False,True,True
47507750371_e4a50ba441_b.jpg,True,True,True
47536005782_dcacbb54f7_b.jpg,False,True,True
47550893542_17856afb24_b.jpg,True,True,True
47556497791_67b1935e33_b.jpg,False,True,True
47575585481_6d63983d4d_b.jpg,True,True,True
47604093741_3ee7af0a8a_b.jpg,False,False,True
47627981002_73095c6aa5_b.jpg,False,True,True
47628749732_05e6762876_b.jpg,True,False,False
47641551761_9bf955d07b_b.jpg,False,True,True
47715054682_2e2995b8a1_b.jpg,True,False,True
47748597531_5a937a0049_b.jpg,True,True,True
47750996781_69d0ce8c57_b.jpg,True,True,True
47771749622_bae66693b1_b.jpg,False,True,True
47792089642_8215cf1d76_b.jpg,False,True,True
47792488852_c87183123c_b.jpg,True,True,False
47810875391_ee75723358_b.jpg,False,True,True
47829262002_f3a8af0c9e_b.jpg,True,False,True
47829262622_517ed7a48b_b.jpg,True,True,True
48290325016_192035acfc_b.jpg,False,True,True
48290325361_6be97cd6aa_b.jpg,False,True,True
48290430397_bea3b3d34e_b.jpg,False,True,True
48426544686_85ec3f9356_b.jpg,False,True,True
48532448836_2a4023a4c3_b.jpg,True,True,False
48593319831_0148c4b64f_b.jpg,False,True,False
48625281206_c065d1d1c6_b.jpg,True,True,True
48629711703_b0f9ddbdcd_b.jpg,True,True,True
48640709736_16ee301d0f_b.jpg,False,True,True
48640709966_c7b7202354_b.jpg,False,True,True
48640847862_def1da2bd8_b.jpg,False,False,True
48720021306_c23af0f380_b.jpg,False,True,True
48757163096_f6f1b36dc3_b.jpg,False,False,False
48763926787_ea255a6c4f_b.jpg,True,True,True
48764714222_5467e74832_b.jpg,False,True,True
48772038533_ef6ef3c9ef_b.jpg,False,True,False
48828789743_e107a22d25_b.jpg,False,True,True
48862111462_6a5086e514_b.jpg,False,True,False
48942874792_699f3b1ccc_b.jpg,False,True,True
48992353846_d8cec25da6_b.jpg,True,True,False
49044362131_7d24b1a77c_b.jpg,True,True,False
49064844433_11c716c6fb_b.jpg,True,True,True
49065570667_69ccf7464f_b.jpg,True,True,False
49123815367_0e1eb86492_b.jpg,True,True,False
49163780053_3690c230b6_b.jpg,True,False,True
49222400127_aa72e2c699_b.jpg,False,True,True
49225273547_396576ef69_b.jpg,True,True,True
49232452418_2f62a032c9_b.jpg,True,True,False
49239320713_c613d262e8_b.jpg,True,True,False
49239323538_0d7456e962_b.jpg,True,False,False
49240020617_25e4a040cc_b.jpg,True,False,False
49242675411_4d6fdccc2a_b.jpg,True,True,False
49242961347_f40d0e6f90_b.jpg,True,False,False
49267759236_a18f2b8a69_b.jpg,True,True,False
49290279831_df1edb56da_b.jpg,True,True,False
49317660872_2026f7f5ea_b.jpg,True,True,False
49352923817_8b0ef9b71b_b.jpg,False,True,False
49400019791_b69a823e69_b.jpg,False,True,True
49407379162_1826b64fdc_b.jpg,True,False,False
49516573843_2e6970751b_b.jpg,True,True,False
49526966212_3a8fbb9229_b.jpg,True,False,False
49549444116_77a467a6bf_b.jpg,True,False,True
49552286648_a47a82e86a_b.jpg,True,True,False
49678520981_2c61f9952d_b.jpg,True,False,False
49679130377_06b1546539_b.jpg,True,True,True
49745257387_a199a96111_b.jpg,False,True,True
49751298808_1883e4aa07_b.jpg,False,True,True
49751319133_5e40081b4d_b.jpg,False,True,True
49751861206_f43c355baa_b.jpg,False,True,True
49840517712_e7595496c6_b.jpg,True,False,True
49840535447_91cbbe4553_b.jpg,True,True,True
49949215486_fd31bcc76a_b.jpg,True,True,False
50017718417_304fe59ef0_b.jpg,False,False,True
50123330341_9e0b09d367_b.jpg,True,True,True
50153016351_dd9b413e85_b.jpg,True,True,False
50153252312_d9edb05cf9_b.jpg,True,True,True
50154924588_74719f8af2_b.jpg,True,False,True
50155737907_9f4ef4e185_b.jpg,True,True,False
50185608051_94a393c863_b.jpg,True,False,True
50214538901_7d53e1901e_b.jpg,False,True,True
50228568446_fbae25da7d_b.jpg,False,True,True
50228792322_807b1c66db_b.jpg,True,True,False
50236404946_4253a4a421_b.jpg,False,True,True
50241068102_15a4a3a5e2_b.jpg,False,True,True
50252023432_a45b26034a_b.jpg,False,True,True
50256916913_a275f39c9a_b.jpg,False,True,True
50301318638_c84afd4a10_b.jpg,False,True,True
50302005036_f2af733623_b.jpg,True,True,False
50302005926_08381dde6e_b.jpg,True,True,False
50357556653_4a20a1dec3_b.jpg,False,True,False
50368207283_bc726094a2_b.jpg,False,True,True
50369063492_68921e227b_b.jpg,False,True,True
50383482136_db54da112f_b.jpg,True,True,False
50393783781_229093fb6f_b.jpg,False,True,True
50398796632_71da7f31b1_b.jpg,True,True,True
50415125628_6d4b2cbd99_b.jpg,True,True,False
50415979447_bbb027304d_b.jpg,True,True,False
50415979677_ebbe4c2ccf_b.jpg,True,False,False
50432084468_eba89229cd_b.jpg,True,True,False
50432097928_f55f3987a5_b.jpg,True,False,False
50441206498_1e7c644c48_b.jpg,True,True,False
50489957233_084baf4839_b.jpg,True,True,False
50490756017_810d86b60f_b.jpg,True,True,True
50490847411_2bf612928c_b.jpg,True,True,True
50498291417_4595ac4eb1_b.jpg,True,False,True
50507585813_c4aa6979fc_b.jpg,True,False,True
50519546593_1204f123f8_b.jpg,True,True,True
50537431843_cc399b7b5b_b.jpg,False,False,True
50555942066_4e706bbd3b_b.jpg,False,False,True
50615831447_9bc412528b_b.jpg,True,True,True
50643446797_d9081fba85_b.jpg,False,True,True
50670530641_eeeef12b4c_b.jpg,False,True,True
50676675063_daa45cce22_b.jpg,False,True,False
50678778687_b4a6af52b6_b.jpg,True,False,False
50734759482_b3387d3275_b.jpg,False,True,True
50736643453_b5f7627b29_b.jpg,True,True,True
50737384301_5c09a5e968_b.jpg,True,True,False
50737487892_a5488bd247_b.jpg,False,True,True
50737490667_6336c2fe59_b.jpg,True,True,False
50738260241_4c73d128a8_b.jpg,False,True,True
50766774607_d95ddc2eb9_b.jpg,False,True,True
50770883321_f1b44bc6d8_b.jpg,False,True,True
50777713681_11f33f985d_b.jpg,False,True,True
50778094776_a1236bce37_b.jpg,True,False,False
50871636396_42426bf844_b.jpg,False,True,False
